"2018-05-12 20:05:59","2018-05-12 20:05:59",0.163
"2018-05-12 20:05:59","2018-05-12 20:05:59",0.166
"2018-05-12 20:05:59","2018-05-12 20:05:59",0.19
"2018-05-12 20:05:59","2018-05-12 20:06:00",0.178
"2018-05-12 20:06:00","2018-05-12 20:06:00",0.193
"2018-05-12 20:06:00","2018-05-12 20:06:00",0.177
"2018-05-12 20:06:00","2018-05-12 20:06:00",0.169
"2018-05-12 20:06:00","2018-05-12 20:06:00",0.194
"2018-05-12 20:06:00","2018-05-12 20:06:00",0.179
"2018-05-12 20:06:00","2018-05-12 20:06:01",0.126
"2018-05-12 20:06:01","2018-05-12 20:06:01",0.176
"2018-05-12 20:06:01","2018-05-12 20:06:01",0.234
"2018-05-12 20:06:01","2018-05-12 20:06:01",0.156
"2018-05-12 20:06:01","2018-05-12 20:06:01",0.198
"2018-05-12 20:06:01","2018-05-12 20:06:02",0.206
"2018-05-12 20:06:02","2018-05-12 20:06:02",0.184
"2018-05-12 20:06:02","2018-05-12 20:06:02",0.219
"2018-05-12 20:06:02","2018-05-12 20:06:02",0.137
"2018-05-12 20:06:02","2018-05-12 20:06:02",0.178
"2018-05-12 20:06:02","2018-05-12 20:06:02",0.173
"2018-05-12 20:06:02","2018-05-12 20:06:03",0.196
"2018-05-12 20:06:03","2018-05-12 20:06:03",0.232
"2018-05-12 20:06:03","2018-05-12 20:06:03",0.184
"2018-05-12 20:06:03","2018-05-12 20:06:03",0.159
"2018-05-12 20:06:03","2018-05-12 20:06:03",0.192
"2018-05-12 20:06:03","2018-05-12 20:06:04",0.163
"2018-05-12 20:06:04","2018-05-12 20:06:04",0.192
"2018-05-12 20:06:04","2018-05-12 20:06:04",0.176
"2018-05-12 20:06:04","2018-05-12 20:06:04",0.197
"2018-05-12 20:06:04","2018-05-12 20:06:04",0.172
"2018-05-12 20:06:04","2018-05-12 20:06:04",0.168
"2018-05-12 20:06:04","2018-05-12 20:06:05",0.166
"2018-05-12 20:06:05","2018-05-12 20:06:05",0.197
"2018-05-12 20:06:05","2018-05-12 20:06:05",0.2
"2018-05-12 20:06:05","2018-05-12 20:06:05",0.162
"2018-05-12 20:06:05","2018-05-12 20:06:05",0.177
"2018-05-12 20:06:05","2018-05-12 20:06:06",0.168
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.148
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.168
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.145
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.145
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.154
"2018-05-12 20:06:06","2018-05-12 20:06:06",0.147
"2018-05-12 20:06:06","2018-05-12 20:06:07",0.153
"2018-05-12 20:06:07","2018-05-12 20:06:07",0.166
"2018-05-12 20:06:07","2018-05-12 20:06:07",0.176
"2018-05-12 20:06:07","2018-05-12 20:06:07",0.144
"2018-05-12 20:06:07","2018-05-12 20:06:07",0.137
"2018-05-12 20:06:07","2018-05-12 20:06:07",0.14
"2018-05-12 20:06:07","2018-05-12 20:06:08",0.164
"2018-05-12 20:06:08","2018-05-12 20:06:08",0.168
"2018-05-12 20:06:08","2018-05-12 20:06:08",0.163
"2018-05-12 20:06:08","2018-05-12 20:06:08",0.136
"2018-05-12 20:06:08","2018-05-12 20:06:08",0.196
"2018-05-12 20:06:08","2018-05-12 20:06:08",0.173
"2018-05-12 20:06:08","2018-05-12 20:06:09",0.182
"2018-05-12 20:06:09","2018-05-12 20:06:09",0.139
"2018-05-12 20:06:09","2018-05-12 20:06:09",0.159
"2018-05-12 20:06:09","2018-05-12 20:06:09",0.197
"2018-05-12 20:06:09","2018-05-12 20:06:09",0.168
"2018-05-12 20:06:09","2018-05-12 20:06:09",0.16
"2018-05-12 20:06:09","2018-05-12 20:06:10",0.159
"2018-05-12 20:06:10","2018-05-12 20:06:10",0.165
"2018-05-12 20:06:10","2018-05-12 20:06:10",0.208
"2018-05-12 20:06:10","2018-05-12 20:06:10",0.17
"2018-05-12 20:06:10","2018-05-12 20:06:10",0.141
"2018-05-12 20:06:10","2018-05-12 20:06:10",0.178
"2018-05-12 20:06:10","2018-05-12 20:06:11",0.171
"2018-05-12 20:06:11","2018-05-12 20:06:11",0.171
"2018-05-12 20:06:11","2018-05-12 20:06:11",0.187
"2018-05-12 20:06:11","2018-05-12 20:06:11",0.157
"2018-05-12 20:06:11","2018-05-12 20:06:11",0.174
"2018-05-12 20:06:11","2018-05-12 20:06:11",0.135
"2018-05-12 20:06:11","2018-05-12 20:06:12",0.2
"2018-05-12 20:06:12","2018-05-12 20:06:12",0.18
"2018-05-12 20:06:12","2018-05-12 20:06:12",0.156
"2018-05-12 20:06:12","2018-05-12 20:06:12",0.174
"2018-05-12 20:06:12","2018-05-12 20:06:12",0.147
"2018-05-12 20:06:12","2018-05-12 20:06:12",0.159
"2018-05-12 20:06:12","2018-05-12 20:06:13",0.172
"2018-05-12 20:06:13","2018-05-12 20:06:13",0.176
"2018-05-12 20:06:13","2018-05-12 20:06:13",0.149
"2018-05-12 20:06:13","2018-05-12 20:06:13",0.179
"2018-05-12 20:06:13","2018-05-12 20:06:13",0.134
"2018-05-12 20:06:13","2018-05-12 20:06:13",0.163
"2018-05-12 20:06:13","2018-05-12 20:06:14",0.201
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.143
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.183
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.14
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.144
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.137
"2018-05-12 20:06:14","2018-05-12 20:06:14",0.142
"2018-05-12 20:06:14","2018-05-12 20:06:15",0.122
"2018-05-12 20:06:15","2018-05-12 20:06:15",0.04
"2018-05-12 20:06:15","2018-05-12 20:06:15",0.222
"2018-05-12 20:06:15","2018-05-12 20:06:15",0.145
"2018-05-12 20:06:15","2018-05-12 20:06:15",0.18
"2018-05-12 20:06:15","2018-05-12 20:06:15",0.147
"2018-05-12 20:06:15","2018-05-12 20:06:16",0.145
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.165
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.212
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.14
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.173
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.136
"2018-05-12 20:06:16","2018-05-12 20:06:16",0.135
"2018-05-12 20:06:16","2018-05-12 20:06:17",0.198
"2018-05-12 20:06:17","2018-05-12 20:06:17",0.241
"2018-05-12 20:06:17","2018-05-12 20:06:17",0.17
"2018-05-12 20:06:17","2018-05-12 20:06:17",0.166
"2018-05-12 20:06:17","2018-05-12 20:06:17",0.162
"2018-05-12 20:06:17","2018-05-12 20:06:18",0.184
"2018-05-12 20:06:18","2018-05-12 20:06:18",0.176
"2018-05-12 20:06:18","2018-05-12 20:06:18",0.17
"2018-05-12 20:06:18","2018-05-12 20:06:18",0.148
"2018-05-12 20:06:18","2018-05-12 20:06:18",0.147
"2018-05-12 20:06:18","2018-05-12 20:06:18",0.134
"2018-05-12 20:06:18","2018-05-12 20:06:19",0.19
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.136
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.142
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.133
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.204
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.133
"2018-05-12 20:06:19","2018-05-12 20:06:19",0.154
"2018-05-12 20:06:19","2018-05-12 20:06:20",0.19
"2018-05-12 20:06:20","2018-05-12 20:06:20",0.216
"2018-05-12 20:06:20","2018-05-12 20:06:20",0.173
"2018-05-12 20:06:20","2018-05-12 20:06:20",0.179
"2018-05-12 20:06:20","2018-05-12 20:06:20",0.145
"2018-05-12 20:06:20","2018-05-12 20:06:21",0.201
"2018-05-12 20:06:21","2018-05-12 20:06:21",0.209
"2018-05-12 20:06:21","2018-05-12 20:06:21",0.163
"2018-05-12 20:06:21","2018-05-12 20:06:21",0.157
"2018-05-12 20:06:21","2018-05-12 20:06:21",0.159
"2018-05-12 20:06:21","2018-05-12 20:06:21",0.16
"2018-05-12 20:06:21","2018-05-12 20:06:22",0.164
"2018-05-12 20:06:22","2018-05-12 20:06:22",0.197
"2018-05-12 20:06:22","2018-05-12 20:06:22",0.23
"2018-05-12 20:06:22","2018-05-12 20:06:22",0.175
"2018-05-12 20:06:22","2018-05-12 20:06:22",0.173
"2018-05-12 20:06:22","2018-05-12 20:06:23",0.181
"2018-05-12 20:06:23","2018-05-12 20:06:23",0.21
"2018-05-12 20:06:23","2018-05-12 20:06:23",0.17
"2018-05-12 20:06:23","2018-05-12 20:06:23",0.226
"2018-05-12 20:06:23","2018-05-12 20:06:23",0.188
"2018-05-12 20:06:23","2018-05-12 20:06:23",0.142
"2018-05-12 20:06:23","2018-05-12 20:06:24",0.207
"2018-05-12 20:06:24","2018-05-12 20:06:24",0.201
"2018-05-12 20:06:24","2018-05-12 20:06:24",0.164
"2018-05-12 20:06:24","2018-05-12 20:06:24",0.2
"2018-05-12 20:06:24","2018-05-12 20:06:24",0.153
"2018-05-12 20:06:24","2018-05-12 20:06:25",0.17
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.159
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.169
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.145
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.142
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.138
"2018-05-12 20:06:25","2018-05-12 20:06:25",0.147
"2018-05-12 20:06:25","2018-05-12 20:06:26",0.152
"2018-05-12 20:06:26","2018-05-12 20:06:26",0.156
"2018-05-12 20:06:26","2018-05-12 20:06:26",0.152
"2018-05-12 20:06:26","2018-05-12 20:06:26",0.199
"2018-05-12 20:06:26","2018-05-12 20:06:26",0.122
"2018-05-12 20:06:26","2018-05-12 20:06:26",0.186
"2018-05-12 20:06:26","2018-05-12 20:06:27",0.165
"2018-05-12 20:06:27","2018-05-12 20:06:27",0.164
"2018-05-12 20:06:27","2018-05-12 20:06:27",0.229
"2018-05-12 20:06:27","2018-05-12 20:06:27",0.137
"2018-05-12 20:06:27","2018-05-12 20:06:27",0.167
"2018-05-12 20:06:27","2018-05-12 20:06:27",0.155
"2018-05-12 20:06:27","2018-05-12 20:06:28",0.141
"2018-05-12 20:06:28","2018-05-12 20:06:28",0.212
"2018-05-12 20:06:28","2018-05-12 20:06:28",0.15
"2018-05-12 20:06:28","2018-05-12 20:06:28",0.148
"2018-05-12 20:06:28","2018-05-12 20:06:28",0.165
"2018-05-12 20:06:28","2018-05-12 20:06:28",0.131
"2018-05-12 20:06:28","2018-05-12 20:06:29",0.145
